site,timestamp_day,sensor1_pm1_ugm3_avg,sensor2_pm1_ugm3_avg,sensor1_pm2.5_ugm3_avg,sensor2_pm2.5_ugm3_avg,sensor1_pm10_ugm3_avg,sensor2_pm10_ugm3_avg,pm1_ugm3_avg,pm2.5_ugm3_avg,pm10_ugm3_avg,bme_temp_c_avg,bme_humidity_percent_avg,ozone_ppb_avg,ozone_ppm_avg,k30_co2_ppm_avg,site_name,longitude,latitude,social_vuln_score,social_vuln_category,housing_grade,fav_infl,det_infl,inhab_jobs,inhab_blackpop,inhab_income,sales_demands,rental_demand,within_district,district_distance,poll_sour_percentile,poll_sour_rank,poll_sour_type,polltype_rank,npl_sites_percentile,npl_sites_rank,land_use_type,area_sqkm,area_sqmi,population_count,population_density,ozone_ppm_corrected,pm1_corrected_avg,pm25_corrected_avg,pm10_corrected_avg,correction_method,aqi_pm25_original,aqi_pm25_corrected,aqi_pm10_original,aqi_pm10_corrected,aqi_ozone_original,aqi_ozone_corrected
Waterfront,2025-02-08T05:00:00Z,5.6281062553556,5.63045337895635,7.84490145672668,9.02651839178782,8.9520137103685,10.2506415739948,5.62928082191778,8.43621575342464,9.60188356164376,2.31844444444444,49.7109572649573,19.9486740804106,0.0199486740804106,647.77452667814,Waterfront Partnership Garage,-76.60467,39.28584,42.3,Moderate,IC,,,,,,,,yes,,99,58/1406,hazardous waste generators/incinerators,30/1406,84,224/1406,open space,3.107988,1.2,200,64.3503128068706,1.54832594495797e-05,0.461148003827228,0.867520894538606,1.67690101506591,general_calibration,46.8678652968036,4.81956052521448,8.89063292744793,1.55268612506103,18.4709945188987,0.0143363513422034
Waterfront,2025-02-09T05:00:00Z,5.74579560155243,5.74983881366859,6.882276843467,7.78272082527404,7.15459249676583,8.17021276595744,5.74782047142395,7.33322570229252,7.66322247336132,6.00463273195876,53.163969072165,20.3816892327531,0.0203816892327531,570.228829993536,Waterfront Partnership Garage,-76.60467,39.28584,42.3,Moderate,IC,,,,,,,,yes,,99,58/1406,hazardous waste generators/incinerators,30/1406,84,224/1406,open space,3.107988,1.2,200,64.3503128068706,1.23568524336303e-05,1.25774867764354,1.74911653210347,4.49220897072419,general_calibration,40.740142790514,9.7173140672415,7.09557636422344,4.15945275067055,18.8719344747714,0.0114415300311392
Waterfront,2025-02-10T05:00:00Z,10.9199769717904,10.9253302699598,15.2009211283823,17.6008041355543,15.8226827864133,18.4974152785755,10.9226566992524,16.4022426682001,17.1615871190339,4.98232358003442,43.0609868043603,20,0.02,568.212226066897,Waterfront Partnership Garage,-76.60467,39.28584,42.3,Moderate,IC,,,,,,,,yes,,99,58/1406,hazardous waste generators/incinerators,30/1406,84,224/1406,open space,3.107988,1.2,200,64.3503128068706,2.72359771571458e-05,2.96060121280603,5.78696018284541,9.15962590789248,general_calibration,63.8825906239546,32.1497787935856,15.8903584435499,8.48113509990045,18.5185185185185,0.0252184973677276
Waterfront,2025-02-11T05:00:00Z,13.693355344614,13.7126341866225,21.3924886504331,25.3563170933111,23.131242261659,27.865400495458,13.7029927760578,23.3739938080498,25.4978328173369,1.26718234323432,57.7039645214521,20,0.02,599.372621809745,Waterfront Partnership Garage,-76.60467,39.28584,42.3,Moderate,IC,,,,,,,,yes,,99,58/1406,hazardous waste generators/incinerators,30/1406,84,224/1406,open space,3.107988,1.2,200,64.3503128068706,4.23999199516903e-06,2.26225707123839,3.53248301061462,6.13466256017805,general_calibration,77.1368703575091,19.6249056145257,23.6091044604971,5.68024311127597,18.5185185185185,0.00392591851404539
Waterfront,2025-02-12T05:00:00Z,17.32,10.6401673640167,33.6266666666667,38.9748953974895,36.4933333333333,42.0878661087866,12.2356687898089,37.6974522292994,40.7515923566879,2.80677824267782,91.8259414225941,19.2017543859649,0.0192017543859649,,Waterfront Partnership Garage,-76.60467,39.28584,42.3,Moderate,IC,,,,,,,,yes,,99,58/1406,hazardous waste generators/incinerators,30/1406,84,224/1406,open space,3.107988,1.2,200,64.3503128068706,0,12.7252934242462,18.3823108983051,67.9252100535998,general_calibration,105.521236757034,67.6469788941161,37.7329558858221,56.5278838654545,17.7794022092268,0
Waterfront,2025-02-13T05:00:00Z,10.4623655913979,7.83646112600536,13.494623655914,16.8471849865952,13.8637992831541,18.1554959785523,8.96012269938651,15.4125766871166,16.319018404908,8.46155495978552,78.6240482573727,33.7303370786517,0.0337303370786517,715.599033816425,Waterfront Partnership Garage,-76.60467,39.28584,42.3,Moderate,IC,,,,,,,,yes,,99,58/1406,hazardous waste generators/incinerators,30/1406,84,224/1406,open space,3.107988,1.2,200,64.3503128068706,0,1.05274020128474,1.11818261806712,5.25903032546208,general_calibration,62.0010963633395,6.21212565592846,15.1102022267666,4.869472523576,31.2317935913442,0
Waterfront,2026-04-03T04:00:00Z,5,5,9.5,16.5,14.5,24.5,5,13,19.5,9.365,92.36,3186,3.186,,Waterfront Partnership Garage,-76.60467,39.28584,42.3,Moderate,IC,,,,,,,,yes,,99,58/1406,hazardous waste generators/incinerators,30/1406,84,224/1406,open space,3.107988,1.2,200,64.3503128068706,0.00682963031782027,12.4410075003394,4.51370573300691,0,rf_sitespecific,57.4144486692015,25.0761429611495,18.0555555555556,0,301,6.32373177575951
Waterfront,2025-04-04T04:00:00Z,2.80127693535512,2.80127693535512,3.27374301675981,3.74381484437352,3.90822027134879,4.37829209896252,2.80127693535512,3.50877893056661,4.14325618515559,21.410526735834,46.2028252194733,31.5943319838057,0.0315943319838057,436.784627702162,Waterfront Partnership Garage,-76.60467,39.28584,42.3,Moderate,IC,,,,,,,,yes,,99,58/1406,hazardous waste generators/incinerators,30/1406,84,224/1406,open space,3.107988,1.2,200,64.3503128068706,0,2.25779804353447,3.85824660922054,14.7363496484764,general_calibration,19.4932162809256,21.4347033845585,3.8363483195885,13.6447681930337,29.2540110961164,0
Waterfront,2025-04-05T04:00:00Z,8.53350235421951,8.53400868306803,10.4791742122419,11.8314037626628,11.7098877218399,13.1816208393632,8.53375565610865,11.1556561085973,12.446153846154,18.0051590744758,55.922165582068,33.2682574114244,0.0332682574114244,443.988372093023,Waterfront Partnership Garage,-76.60467,39.28584,42.3,Moderate,IC,,,,,,,,yes,,99,58/1406,hazardous waste generators/incinerators,30/1406,84,224/1406,open space,3.107988,1.2,200,64.3503128068706,0,3.03319846346068,6.0769316384777,14.5567472949288,general_calibration,53.9080914612117,33.7607313248761,11.5242165242166,13.4784697175267,30.8039420476152,0
Waterfront,2025-04-06T04:00:00Z,11.8528028933092,11.8536849710984,17.2922242314646,18.787210982659,20.5685352622064,22.8359826589596,11.8532441713354,18.0401228989696,21.7028736670885,14.1515529071867,70.1297869266884,24.8226796677501,0.0248226796677501,461.741291727141,Waterfront Partnership Garage,-76.60467,39.28584,42.3,Moderate,IC,,,,,,,,yes,,99,58/1406,hazardous waste generators/incinerators,30/1406,84,224/1406,open space,3.107988,1.2,200,64.3503128068706,0,3.30994107964714,3.45408590324433,11.5365374353443,general_calibration,66.9964313668624,19.1893661291352,20.0952533954523,10.6819791068003,22.9839626553242,0
Waterfront,2025-04-07T04:00:00Z,6.32761732851985,6.32007233273052,8.44855595667865,9.0958408679928,9.26895306859206,10.2631103074141,6.32384823848235,8.77190605239393,9.76558265582652,10.370261732852,73.4992599277978,23.0415537488708,0.0230415537488708,459.543891402715,Waterfront Partnership Garage,-76.60467,39.28584,42.3,Moderate,IC,,,,,,,,yes,,99,58/1406,hazardous waste generators/incinerators,30/1406,84,224/1406,open space,3.107988,1.2,200,64.3503128068706,0,2.26279112565025,2.29011992092264,14.1437455143883,general_calibration,48.7328114021885,12.7228884495702,9.04220616280233,13.0960606614707,21.3347719896952,0
Waterfront,2025-04-11T04:00:00Z,2.48275862068966,2.48275862068966,3.13793103448276,3.41379310344828,3.62068965517241,5.10344827586207,2.48275862068966,3.27586206896552,4.36206896551724,9.13103448275862,80.5924137931035,17.8571428571429,0.0178571428571429,493.068965517241,Waterfront Partnership Garage,-76.60467,39.28584,42.3,Moderate,IC,,,,,,,,yes,,99,58/1406,hazardous waste generators/incinerators,30/1406,84,224/1406,open space,3.107988,1.2,200,64.3503128068706,4.31727392765924e-05,0.291751859974035,0.362490707825544,7.07225662184359,general_calibration,18.1992337164751,2.01383726569746,4.0389527458493,6.54838576096629,16.5343915343915,0.0399747585894375
Waterfront,2025-04-15T04:00:00Z,0.239280774550485,0.240000000000001,0.289073305670817,0.44137931034483,0.517289073305667,0.68275862068965,0.239640883977902,0.365331491712706,0.600138121546961,14.0783034482759,38.900924137931,19.9171270718232,0.0199171270718232,445.563535911602,Waterfront Partnership Garage,-76.60467,39.28584,42.3,Moderate,IC,,,,,,,,yes,,99,58/1406,hazardous waste generators/incinerators,30/1406,84,224/1406,open space,3.107988,1.2,200,64.3503128068706,5.45370060631817e-05,1.22184998805336,2.13902334138439,13.2595280083263,general_calibration,2.02961939840392,11.8834630076911,0.555683445876815,12.2773407484503,18.4417843257622,0.0504972278362794
Waterfront,2025-04-16T04:00:00Z,1.63981213872834,1.64014466546114,1.75722543352603,1.67377938517179,1.9909682080925,1.95840867992766,1.63997831194649,1.7155250316284,1.97469727091994,12.6979696531792,36.5940895953757,20,0.02,448.139281828074,Waterfront Partnership Garage,-76.60467,39.28584,42.3,Moderate,IC,,,,,,,,yes,,99,58/1406,hazardous waste generators/incinerators,30/1406,84,224/1406,open space,3.107988,1.2,200,64.3503128068706,5.18452669337594e-05,1.41005807302551,2.79576861025631,12.9856059951964,general_calibration,9.53069462015778,15.5320478347573,1.82842339899994,12.0237092548115,18.5185185185185,0.0480048767905179
Waterfront,2025-04-17T04:00:00Z,2.4773960216998,2.4757597684515,2.93526220614826,3.23082489146164,3.44484629294755,3.83972503617945,2.47657804304578,3.08301682040149,3.64224995478384,12.786813583815,31.6362210982659,20,0.02,441.538405797101,Waterfront Partnership Garage,-76.60467,39.28584,42.3,Moderate,IC,,,,,,,,yes,,99,58/1406,hazardous waste generators/incinerators,30/1406,84,224/1406,open space,3.107988,1.2,200,64.3503128068706,5.68499444455675e-05,2.44302101224105,5.8072384098862,15.0842098263917,general_calibration,17.1278712244527,32.2624356104789,3.37245366183689,13.9668609503627,18.5185185185185,0.0526388374495996
Waterfront,2025-04-18T04:00:00Z,9.40014471780029,9.39999999999997,10.9128075253256,12.2619565217391,11.9120839363243,13.4000000000002,9.40007241129612,11.5868935553948,12.6555032585083,16.7526635345139,51.0425695699313,20,0.02,452.39963768116,Waterfront Partnership Garage,-76.60467,39.28584,42.3,Moderate,IC,,,,,,,,yes,,99,58/1406,hazardous waste generators/incinerators,30/1406,84,224/1406,open space,3.107988,1.2,200,64.3503128068706,4.75233005486346e-05,4.92853256421726,6.05436320700641,13.3396030109491,general_calibration,54.7279345159597,33.6353511500356,11.7180585726929,12.3514842693974,18.5185185185185,0.0440030560635505
Waterfront,2025-04-19T04:00:00Z,19.1363636363636,19.135,23.2512487512488,25.586,24.446053946054,26.9094999999999,19.1356821589205,24.4180409795102,25.6771614192904,22.8633499501496,49.5740229312064,20,0.02,455.738107160741,Waterfront Partnership Garage,-76.60467,39.28584,42.3,Moderate,IC,,,,,,,,yes,,99,58/1406,hazardous waste generators/incinerators,30/1406,84,224/1406,open space,3.107988,1.2,200,64.3503128068706,6.34816347966203e-05,4.10798754598018,6.08893290860499,21.6746078049455,general_calibration,79.1217509116163,33.8274050478055,23.7751494623059,20.0690813008755,18.5185185185185,0.0587792914783521
Waterfront,2025-04-20T04:00:00Z,6.61677753141176,6.61742983751853,7.93902439024408,8.93906942392906,8.77568366592766,9.89660265878886,6.61710380495025,8.43923162172135,9.33635020317686,22.2707632743363,42.2323193215339,19.9852507374631,0.0199852507374631,464.350591715976,Waterfront Partnership Garage,-76.60467,39.28584,42.3,Moderate,IC,,,,,,,,yes,,99,58/1406,hazardous waste generators/incinerators,30/1406,84,224/1406,open space,3.107988,1.2,200,64.3503128068706,6.94612684291663e-05,4.38052302817266,5.56787114116183,17.0505877683155,general_calibration,46.8846201206742,30.932617450899,8.64476870664524,15.7875812669588,18.5048617939473,0.0643159892862651
Waterfront,2025-04-21T04:00:00Z,5.01628664495113,5.01774719304598,5.90626131017013,6.90836653386451,6.88925081433227,8.01086562839548,5.0170166545981,6.40713251267198,7.44985517740766,18.0453453887884,49.9954068716094,20,0.02,466.703085299456,Waterfront Partnership Garage,-76.60467,39.28584,42.3,Moderate,IC,,,,,,,,yes,,99,58/1406,hazardous waste generators/incinerators,30/1406,84,224/1406,open space,3.107988,1.2,200,64.3503128068706,5.16112506330064e-05,2.50663507705598,3.99429800605884,13.0823569367423,general_calibration,35.5951806259554,22.1905444781047,6.89801405315524,12.1132934599465,18.5185185185185,0.0477881950305615
Waterfront,2025-04-22T04:00:00Z,10.8125701459035,10.8183856502242,13.4040404040404,15.6109865470851,14.9147025813692,17.3576233183857,10.8154795288839,14.5081323611891,16.1368480089737,17.1530907054871,74.9754423292273,20,0.02,548.229471316086,Waterfront Partnership Garage,-76.60467,39.28584,42.3,Moderate,IC,,,,,,,,yes,,99,58/1406,hazardous waste generators/incinerators,30/1406,84,224/1406,open space,3.107988,1.2,200,64.3503128068706,2.5337535742603e-05,2.82083605628812,3.76218158035881,13.5280091367745,general_calibration,60.2816204585344,20.9010087797711,14.9415259342349,12.5259343859023,18.5185185185185,0.0234606812431509
Waterfront,2025-04-29T04:00:00Z,12.3897435897436,12.3875106928999,14.4299145299145,15.2857142857143,15.3931623931624,16.3156544054748,12.3886276186404,14.8576314664386,15.8542112013681,27.1859009393681,42.0573868488471,19.948717948718,0.019948717948718,481.640718562874,Waterfront Partnership Garage,-76.60467,39.28584,42.3,Moderate,IC,,,,,,,,yes,,99,58/1406,hazardous waste generators/incinerators,30/1406,84,224/1406,open space,3.107988,1.2,200,64.3503128068706,8.20465207706992e-05,4.08459983058053,6.62956267460011,18.2963503212843,general_calibration,60.9460674266894,36.8309037477784,14.6798251864519,16.9410651123003,18.4710351377018,0.0759690007136103
Waterfront,2025-04-30T04:00:00Z,5.96811594202911,5.96959826275775,7.10905797101457,7.84726746290252,7.76739130434779,8.54216431415127,5.96885750497903,7.47836320840133,8.15498823103396,24.7863481722765,47.6308939558451,20,0.02,510.780602978569,Waterfront Partnership Garage,-76.60467,39.28584,42.3,Moderate,IC,,,,,,,,yes,,99,58/1406,hazardous waste generators/incinerators,30/1406,84,224/1406,open space,3.107988,1.2,200,64.3503128068706,6.99354585440628e-05,3.13362139281936,4.84207857001802,15.9727571616362,general_calibration,41.5464622688963,26.9004365001001,7.55091502873515,14.789589964478,18.5185185185185,0.0647550542074656
Waterfront,2025-05-01T04:00:00Z,8.36794500723588,8.36920289855082,10.0944283646888,11.0949275362317,11.0332850940664,12.1974637681159,8.36857349746541,10.5943157132511,11.6149529326574,22.6326066522054,46.1707664497469,20,0.02,518.114337568058,Waterfront Partnership Garage,-76.60467,39.28584,42.3,Moderate,IC,,,,,,,,yes,,99,58/1406,hazardous waste generators/incinerators,30/1406,84,224/1406,open space,3.107988,1.2,200,64.3503128068706,6.62229417521477e-05,3.88915655633743,6.3674120970127,17.3329896386127,general_calibration,52.8409043978157,35.3745116500705,10.7545860487568,16.0490644801969,18.5185185185185,0.061317538659396
Waterfront,2025-05-02T04:00:00Z,15.6628033321261,15.6675126903553,20.2281781963055,21.6885424220449,22.396233248823,24.3346627991296,15.6651567312919,20.9579633991665,23.3649211813733,24.763034358047,57.6645678119349,20,0.02,545.829224075417,Waterfront Partnership Garage,-76.60467,39.28584,42.3,Moderate,IC,,,,,,,,yes,,99,58/1406,hazardous waste generators/incinerators,30/1406,84,224/1406,open space,3.107988,1.2,200,64.3503128068706,6.01793678206374e-05,4.02017717968738,6.26243334694168,20.092019985663,general_calibration,72.5436566524077,34.7912963718982,21.6341862790494,18.6037222089472,18.5185185185185,0.0557216368709606
Waterfront,2025-05-03T04:00:00Z,12.2536231884057,12.2534395365678,14.8217391304346,16.2726285300508,15.9061594202901,17.4967414916726,12.2535313292286,15.5474465773271,16.7017385005435,23.894006514658,60.2198769453493,20,0.02,520.486584481509,Waterfront Partnership Garage,-76.60467,39.28584,42.3,Moderate,IC,,,,,,,,yes,,99,58/1406,hazardous waste generators/incinerators,30/1406,84,224/1406,open space,3.107988,1.2,200,64.3503128068706,5.5641288567911e-05,3.10067753827297,4.65412806704893,22.6750162097379,general_calibration,62.2575029987208,25.8562670391607,15.4645726856884,20.995385379387,18.5185185185185,0.0515197116369546
Waterfront,2025-05-04T04:00:00Z,6.03872602243941,6.04169688179838,7.44661599710456,8.59100797679483,8.47267462902639,9.87926033357503,6.04021010686468,8.01829378735742,9.17533055605865,20.953513024602,76.8750434153401,20,0.02,553.160798548094,Waterfront Partnership Garage,-76.60467,39.28584,42.3,Moderate,IC,,,,,,,,yes,,99,58/1406,hazardous waste generators/incinerators,30/1406,84,224/1406,open space,3.107988,1.2,200,64.3503128068706,3.25429464109778e-05,0.929184424430116,0.944858254541819,10.3127305671772,general_calibration,44.5460765964301,5.24921252523233,8.49567644079505,9.54882459923818,18.5185185185185,0.0301323577879424
Waterfront,2025-05-05T04:00:00Z,6.71702898550725,6.71650977552492,8.72391304347831,9.78674873280241,9.77572463768106,11.0394641564084,6.71676928649035,9.25552336110106,10.4078232524447,21.3177098408104,74.8868198263386,20,0.02,552.425616835995,Waterfront Partnership Garage,-76.60467,39.28584,42.3,Moderate,IC,,,,,,,,yes,,99,58/1406,hazardous waste generators/incinerators,30/1406,84,224/1406,open space,3.107988,1.2,200,64.3503128068706,3.53316705637751e-05,1.04054665839092,1.48870242323016,10.2109360748964,general_calibration,50.2956717891655,8.27056901794535,9.63687338189327,9.45457043971887,18.5185185185185,0.0327145097812732
Waterfront,2025-05-06T04:00:00Z,2.32917316692667,2.32917316692667,3.04056162246489,3.60686427457099,4.30577223088922,5.32761310452419,2.32917316692667,3.32371294851794,4.81669266770673,20.1684399375975,78.1161154446178,20,0.02,570.310344827586,Waterfront Partnership Garage,-76.60467,39.28584,42.3,Moderate,IC,,,,,,,,yes,,99,58/1406,hazardous waste generators/incinerators,30/1406,84,224/1406,open space,3.107988,1.2,200,64.3503128068706,2.94752253195127e-05,0.586604779051168,0.447672375895296,16.6394112132003,general_calibration,18.4650719362108,2.48706875497386,4.45990061824697,15.4068622344448,18.5185185185185,0.0272918752958451
Waterfront,2025-05-08T04:00:00Z,7.52757475083055,7.52788844621514,8.60797342192689,9.9900398406374,9.26843853820596,10.7250996015936,7.52773165061439,9.29923613417473,9.99701095981409,24.3056877076412,47.3497342192691,20,0.02,493.902130492677,Waterfront Partnership Garage,-76.60467,39.28584,42.3,Moderate,IC,,,,,,,,yes,,99,58/1406,hazardous waste generators/incinerators,30/1406,84,224/1406,open space,3.107988,1.2,200,64.3503128068706,6.90636991737706e-05,3.65532852273907,5.41692848806675,16.2478891247365,general_calibration,50.3787759204843,30.0940471559264,9.25649162945749,15.0443417821635,18.5185185185185,0.0639478696053431
Waterfront,2025-05-09T04:00:00Z,7.3973063973064,7.3995510662177,8.76992143658814,10.648709315376,9.35914702581372,11.2671156004489,7.39842873176208,9.70931537598208,10.3131313131313,17.7798206278027,77.5532286995516,20,0.02,589.208098987626,Waterfront Partnership Garage,-76.60467,39.28584,42.3,Moderate,IC,,,,,,,,yes,,99,58/1406,hazardous waste generators/incinerators,30/1406,84,224/1406,open space,3.107988,1.2,200,64.3503128068706,2.43364294046356e-05,0.682917109334349,1.31116543556648,11.5058216364996,general_calibration,51.1583942509165,7.28425241981376,9.54919566030677,10.6535385523144,18.5185185185185,0.0225337309302182
Waterfront,2025-05-23T04:00:00Z,1.2468982630273,1.24596273291925,1.39081885856079,1.68571428571428,1.66129032258064,2.00621118012422,1.24643078833022,1.53817504655493,1.83364369956548,17.338982630273,42.7975806451613,,,452.749379652605,Waterfront Partnership Garage,-76.60467,39.28584,42.3,Moderate,IC,,,,,,,,yes,,99,58/1406,hazardous waste generators/incinerators,30/1406,84,224/1406,open space,3.107988,1.2,200,64.3503128068706,,1.48348139355927,2.43831665362477,11.4999524432591,general_calibration,8.54541692530519,13.5462036312487,1.69781824033841,10.6481041141288,,
Waterfront,2025-05-24T04:00:00Z,0.569444444444444,0.569444444444444,0.625,0.5625,0.895833333333333,0.819444444444445,0.569444444444444,0.59375,0.857638888888889,14.4561805555556,52.6928472222222,,,470.256944444444,Waterfront Partnership Garage,-76.60467,39.28584,42.3,Moderate,IC,,,,,,,,yes,,99,58/1406,hazardous waste generators/incinerators,30/1406,84,224/1406,open space,3.107988,1.2,200,64.3503128068706,,1.16935063603935,2.04593913931799,8.53760522966314,general_calibration,3.29861111111111,11.3663285517666,0.794110082304527,7.90519002746587,,
Waterfront,2025-05-26T04:00:00Z,4.65048543689323,4.65048543689323,5.18446601941747,5.96639283047049,5.72367438386858,6.56833457804334,4.65048543689323,5.57542942494404,6.1460044809559,21.9300970873786,37.8434503360717,19.9551569506726,0.0199551569506726,457.372843210803,Waterfront Partnership Garage,-76.60467,39.28584,42.3,Moderate,IC,,,,,,,,yes,,99,58/1406,hazardous waste generators/incinerators,30/1406,84,224/1406,open space,3.107988,1.2,200,64.3503128068706,7.34887224475222e-05,3.1496054745681,4.93206607998879,13.6331267829251,general_calibration,30.9746079163558,27.4003671110488,5.69074488977398,12.6232655397455,18.4769971765487,0.0680451133773353
Waterfront,2025-05-27T04:00:00Z,8.84039087947878,8.84395365677054,10.0948244661599,11.7519913106445,10.8704306912775,12.5713251267198,8.84217194570134,10.9232579185521,11.7207239819004,18.636367907481,57.3805637874955,20,0.02,519.329224075417,Waterfront Partnership Garage,-76.60467,39.28584,42.3,Moderate,IC,,,,,,,,yes,,99,58/1406,hazardous waste generators/incinerators,30/1406,84,224/1406,open space,3.107988,1.2,200,64.3503128068706,4.58773915274963e-05,3.75422353913128,5.76821789193001,14.0737499812297,general_calibration,53.4662698071333,32.0456549551667,10.8525222054634,13.0312499826201,18.5185185185185,0.0424790662291632
Waterfront,2025-05-28T04:00:00Z,2.24464831804282,2.24502297090352,2.57951070336391,3.18683001531393,2.9434250764526,3.58192955589586,2.24483550114767,2.88293802601377,3.26243305279265,13.866376146789,73.1055810397554,20,0.02,546.670769230769,Waterfront Partnership Garage,-76.60467,39.28584,42.3,Moderate,IC,,,,,,,,yes,,99,58/1406,hazardous waste generators/incinerators,30/1406,84,224/1406,open space,3.107988,1.2,200,64.3503128068706,1.93255849765329e-05,0.700485152168652,1.05121130759786,15.2771881134109,general_calibration,16.0163223667432,5.84006281998813,3.02077134517838,14.1455445494546,18.5185185185185,0.0178940601634564
Waterfront,2025-05-30T04:00:00Z,16.875798438609,16.8714488636364,22.3718949609652,24.2215909090908,24.0951029098652,26.5113636363636,16.8736244231453,23.2964146254881,25.302804401846,22.7357051736357,68.4080722891566,19.9574166075231,0.0199574166075231,530.502491103203,Waterfront Partnership Garage,-76.60467,39.28584,42.3,Moderate,IC,,,,,,,,yes,,99,58/1406,hazardous waste generators/incinerators,30/1406,84,224/1406,open space,3.107988,1.2,200,64.3503128068706,4.58106838952548e-05,2.07051240029923,2.15221398744887,24.7399225550646,general_calibration,76.9893814172778,11.9567443747159,23.4285225943018,22.9073356991339,18.4790894514103,0.0424172999030137
Waterfront,2025-05-31T04:00:00Z,9.60622511762571,9.60007238508859,12.2091929062612,12.6793340571842,12.8928700687659,13.3858125226203,9.60314875135717,12.4442634817229,13.139341295693,18.4624530346821,60.6274927745665,20,0.02,487.306018854241,Waterfront Partnership Garage,-76.60467,39.28584,42.3,Moderate,IC,,,,,,,,yes,,99,58/1406,hazardous waste generators/incinerators,30/1406,84,224/1406,open space,3.107988,1.2,200,64.3503128068706,4.23244610750016e-05,3.95382802741002,5.29194040909349,12.8477072557639,general_calibration,56.3579153644922,29.3996689394083,12.1660567552713,11.8960252368185,18.5185185185185,0.0391893158101867
Waterfront,2025-06-01T04:00:00Z,3.92227979274612,3.92227979274612,4.4559585492228,3.86658031088083,4.72927461139896,4.31735751295337,3.92227979274612,4.16126943005181,4.52331606217616,12.8861787564767,58.307396373057,20,0.02,474.954486345904,Waterfront Partnership Garage,-76.60467,39.28584,42.3,Moderate,IC,,,,,,,,yes,,99,58/1406,hazardous waste generators/incinerators,30/1406,84,224/1406,open space,3.107988,1.2,200,64.3503128068706,3.13004844373553e-05,0.997939499638217,2.05946996069281,10.4647924435807,general_calibration,23.1181635002879,11.4414997816267,4.18825561312608,9.68962263294505,18.5185185185185,0.0289819300345882
Waterfront,2025-06-05T04:00:00Z,18.775641025641,18.773665480427,24.4878917378916,25.379359430605,26.8596866096865,27.9871886120995,18.7746529013884,24.933784264863,27.4236383054468,27.1750319829424,60.2281094527363,19.9573257467994,0.0199573257467994,513.012108262108,Waterfront Partnership Garage,-76.60467,39.28584,42.3,Moderate,IC,,,,,,,,yes,,99,58/1406,hazardous waste generators/incinerators,30/1406,84,224/1406,open space,3.107988,1.2,200,64.3503128068706,6.42829600707039e-05,4.12734289680793,4.50991401315081,20.5287885688758,general_calibration,80.1022514541121,25.0550778508378,25.3922576902285,19.0081375637739,18.4790053211106,0.0595212593247258
Waterfront,2025-06-06T04:00:00Z,15.5308194343728,15.5447950671017,21.5627266134878,22.0808850199489,24.0960841189269,24.931809938339,15.5378059836807,21.8217588395284,24.5138712601992,25.2414290882779,68.7360202604921,20,0.02,565.702722323049,Waterfront Partnership Garage,-76.60467,39.28584,42.3,Moderate,IC,,,,,,,,yes,,99,58/1406,hazardous waste generators/incinerators,30/1406,84,224/1406,open space,3.107988,1.2,200,64.3503128068706,5.06136098830438e-05,1.20854624822351,2.75004757117056,22.8454638919645,general_calibration,74.1858533070883,15.2780420620587,22.6980289446289,21.1532073073745,18.5185185185185,0.0468644535954109
Waterfront,2025-06-07T04:00:00Z,11.298696596669,11.3000361925444,16.0698769007966,16.2573289902281,17.7505430847212,18.2233079985523,11.2993665158371,16.1636199095022,17.9869683257918,25.6413133140376,68.7353002894356,20,0.02,566.453391367429,Waterfront Partnership Garage,-76.60467,39.28584,42.3,Moderate,IC,,,,,,,,yes,,99,58/1406,hazardous waste generators/incinerators,30/1406,84,224/1406,open space,3.107988,1.2,200,64.3503128068706,5.15657097520074e-05,1.45830383755453,1.11570548510016,20.3133786383749,general_calibration,63.4289351891678,6.19836380611202,16.6546003016591,18.8086839244212,18.5185185185185,0.047746027548155
Waterfront,2025-06-08T04:00:00Z,13.8706521739129,13.8682114409847,21.1463768115944,21.1310644460535,24.1916666666665,24.1857349746555,13.8694313654475,21.1387178558497,24.188699746469,23.6215587703436,69.1812911392405,20,0.02,541.098948894527,Waterfront Partnership Garage,-76.60467,39.28584,42.3,Moderate,IC,,,,,,,,yes,,99,58/1406,hazardous waste generators/incinerators,30/1406,84,224/1406,open space,3.107988,1.2,200,64.3503128068706,4.63291266323672e-05,0.908583480563347,2.37188398563073,23.5672126420128,general_calibration,72.8872963038967,13.177133253504,22.3969442096935,21.8214931870489,18.5185185185185,0.042897339474414
Waterfront,2025-06-09T04:00:00Z,10.7426273458445,10.7426273458445,15.5013404825737,16.6219839142091,17.0455764075067,18.7533512064343,10.7426273458445,16.0616621983914,17.8994638069705,21.1798927613941,80.6032439678284,20,0.02,594.524193548387,Waterfront Partnership Garage,-76.60467,39.28584,42.3,Moderate,IC,,,,,,,,yes,,99,58/1406,hazardous waste generators/incinerators,30/1406,84,224/1406,open space,3.107988,1.2,200,64.3503128068706,2.94770995924178e-05,3.03797029005661,2.47716918075676,14.5646238528065,general_calibration,63.2350992364856,13.7620510042042,16.5735775990468,13.4857628266726,18.5185185185185,0.0272936107337202
